gene_id	symbol	BT549_rep1	BT549_rep2	HCC70_rep1	HCC70_rep2	HMEC_rep1	HMEC_rep2	MB231_rep1	MB231_rep2	MB231_rep3
ENSG00000255481	OR56A7P	0	0	0	0	0	0	0	0	0
ENSG00000255482	RP11-315O6.2	0	0	0	0	0	0	0	0	0
ENSG00000255483	AP000889.2	0	0	0	0	0	0	0	0	0
ENSG00000255484	RP11-65M17.1	0	0	0	0	0	0	0	0	0
ENSG00000255485	OR5G4P	0	0	0	0	0	0	0	0	0
ENSG00000255486	RP11-313I2.13	0	0	0	0	0	0	0	0	0
ENSG00000255487	RP11-513D5.5	1	0	0	0	1	0	0	0	0
ENSG00000255489	CTC-830E23.1	0	0	0	0	0	0	0	0	0
ENSG00000255490	EIF4A2P5	0	0	0	0	0	0	0	0	0
ENSG00000255491	RP11-1082L8.4	0	0	0	0	0	0	0	0	0
ENSG00000255492	CTD-2381F24.1	0	0	0	0	0	0	0	0	0
ENSG00000255493	RP11-131J4.12	0	0	0	0	0	0	0	0	0
ENSG00000255494	LINC00681	0	0	0	0	0	0	0	0	0
ENSG00000255495	FAM85A	4	5	0	0	21	26	0	3	10
ENSG00000255496	RP11-587D21.4	1	1	0	0	0	0	0	0	0
ENSG00000255497	RP11-726G23.12	0	0	0	0	0	0	0	0	0
ENSG00000255498	RP11-618K13.2	0	0	1	0	0	0	0	0	8
ENSG00000255499	RP11-738O11.12	0	0	0	0	0	0	0	0	0
ENSG00000255500	RP11-347H15.2	0	0	0	0	0	0	0	0	0
ENSG00000255501	CARD18	0	0	0	0	73	22	0	0	0
ENSG00000255502	RP11-379J13.2	0	0	0	0	0	0	0	0	0
ENSG00000255503	RP11-113K21.4	0	0	0	0	0	0	0	0	0
ENSG00000255504	RP11-788M5.3	0	0	0	0	1	0	0	0	0
ENSG00000255505	RP11-485O14.1	0	0	0	0	0	0	0	0	0
ENSG00000255506	RP11-203F8.1	0	0	0	0	0	1	0	0	0
ENSG00000255507	RP11-535A19.2	1	1	1	0	1	0	0	1	3
ENSG00000255508	MIR3654	56	81	11	21	24	64	147	161	150
ENSG00000255509	RP11-445F12.1	1	1	0	0	0	0	0	0	0
ENSG00000255510	OR8A2P	0	0	0	0	0	0	0	0	0
ENSG00000255511	RP11-1081L13.3	0	0	0	0	0	0	0	0	0
ENSG00000255512	AP005135.2	0	0	0	0	0	0	0	0	0
ENSG00000255513	AC005363.9	9	12	5	8	12	18	0	0	0
ENSG00000255514	OR4B2P	0	0	0	0	0	0	0	0	0
ENSG00000255515	RP11-178H8.3	0	0	0	0	0	0	0	0	0
ENSG00000255516	RP11-164N3.1	0	0	0	0	0	0	0	0	0
ENSG00000255517	CTD-3074O7.5	64	44	38	26	16	10	16	10	14
ENSG00000255518	RP11-148O21.4	0	0	0	0	0	0	0	0	0
ENSG00000255519	RP11-958J22.2	0	0	0	0	0	0	0	0	0
ENSG00000255520	RP11-390K5.3	0	0	0	0	0	0	0	0	0
ENSG00000255521	RP4-607I7.1	12	8	6	4	4	8	0	0	1
ENSG00000255522	RP13-726E6.3	0	0	0	0	0	0	0	0	0
ENSG00000255523	RP11-780O24.2	0	0	0	0	0	0	0	0	0
ENSG00000255524	NPIPB8	1	0	1	0	2	4	1	0	0
ENSG00000255525	RP1-296L11.1	0	0	0	0	0	0	0	0	0
ENSG00000255526	NEDD8-MDP1	1	0	8	9	0	16	2	4	4
ENSG00000255527	RP11-56P9.4	0	0	0	0	0	0	0	0	0
ENSG00000255528	RP11-25I9.2	0	0	0	0	0	0	0	0	0
ENSG00000255529	POLR2M	585	569	631	537	856	728	717	852	870
ENSG00000255530	RP5-1047A19.6	0	0	0	0	0	0	0	0	0
ENSG00000255531	NDUFS5P6	0	0	0	0	0	0	0	0	0
ENSG00000255532	CTD-2026G22.1	1	0	0	0	0	0	0	0	0
ENSG00000255533	RP11-326C3.4	0	0	0	0	0	0	0	0	0
ENSG00000255534	OR4A43P	0	0	0	0	0	0	0	0	0
ENSG00000255535	RP11-679I18.4	0	0	0	0	0	0	0	0	0
ENSG00000255536	RP11-583F24.5	0	0	0	0	0	0	0	0	0
ENSG00000255537	AP000708.1	0	0	0	0	5	3	0	0	0
ENSG00000255538	OR10V2P	0	0	0	0	0	0	0	0	0
ENSG00000255539	CTA-797E19.2	0	0	0	0	0	0	0	0	0
ENSG00000255540	RP11-313I2.5	0	0	0	0	0	0	0	0	0
ENSG00000255541	RP11-727A23.8	0	0	0	0	0	0	0	0	0
ENSG00000255542	RP4-683L5.1	0	0	0	0	0	0	0	0	0
ENSG00000255543	RP11-72M10.2	0	0	0	0	0	0	0	0	0
ENSG00000255544	DEFB108P3	0	0	0	0	0	0	0	0	0
ENSG00000255545	RP11-627G23.1	0	0	0	0	0	0	0	0	0
ENSG00000255546	RP11-168K9.1	0	0	0	0	0	0	0	0	0
ENSG00000255547	RPA2P3	0	0	0	0	0	0	0	0	0
ENSG00000255548	RP11-617B3.2	0	0	0	0	0	0	0	0	0
ENSG00000255549	ENPP7P6	0	0	0	0	0	0	0	0	0
ENSG00000255550	RP11-163O19.11	0	0	0	0	0	0	0	0	0
ENSG00000255551	RP11-56P9.5	0	0	0	0	0	0	0	0	0
ENSG00000255552	LY6G6E	0	0	0	0	0	0	0	0	0
ENSG00000255553	RP11-810P12.5	0	1	0	0	0	0	3	0	4
ENSG00000255554	OR7E1P	0	0	0	0	0	0	0	1	0
ENSG00000255555	AP000857.3	0	0	0	0	0	0	0	0	0
ENSG00000255556	RP11-351I21.6	0	0	0	0	0	0	0	0	0
ENSG00000255557	RP11-770G2.2	0	0	0	0	0	0	0	0	0
ENSG00000255558	CTC-497E21.5	0	0	0	0	0	0	0	1	2
ENSG00000255559	ZNF252P-AS1	4	5	1	0	1	0	8	12	20
ENSG00000255560	OR4R2P	0	0	0	0	0	0	0	0	0
ENSG00000255561	FDXACB1	107	92	44	53	59	42	44	52	65
ENSG00000255562	UNC93B6	0	0	0	0	0	0	0	0	0
ENSG00000255563	RP11-124G5.2	0	0	0	0	0	0	0	0	0
ENSG00000255565	RP11-6B19.1	0	0	0	0	0	0	0	0	0
ENSG00000255566	RP11-114F3.5	0	0	0	0	0	0	2	0	0
ENSG00000255568	BRWD1-IT2	1	0	0	0	1	0	7	4	1
ENSG00000255569	TRAV1-1	0	0	0	0	0	0	0	0	0
ENSG00000255571	LINC00925	0	1	23	20	0	0	0	0	0
ENSG00000255572	RP11-273B20.3	0	0	0	0	0	0	0	0	0
ENSG00000255575	RP1-267D11.1	0	0	0	0	0	0	0	0	0
ENSG00000255580	AP000462.2	0	0	0	0	0	0	0	0	0
ENSG00000255581	RP11-69M1.4	0	0	0	0	0	0	0	0	0
ENSG00000255582	OR10G2	0	0	0	0	0	0	0	0	0
ENSG00000255583	RP11-415I12.2	0	0	0	0	0	0	0	0	0
ENSG00000255585	RP11-188C12.2	0	0	0	0	0	0	1	0	2
ENSG00000255587	RAB44	0	0	2	1	0	0	0	1	0
ENSG00000255591	AL590762.1	0	0	0	0	0	0	0	0	0
ENSG00000255594	Z82188.1	4	0	139	61	321	104	2	2	6
ENSG00000255595	RP4-809F18.1	0	0	0	0	0	0	0	0	0
ENSG00000255599	AP000997.1	0	0	0	0	0	0	0	0	0
ENSG00000255605	RP11-644L4.1	0	0	0	0	0	0	0	0	0
ENSG00000255606	AP000439.2	0	0	0	0	1	0	0	2	1
ENSG00000255608	RP3-377H17.2	0	0	0	0	0	0	0	0	0
ENSG00000255618	RP11-357K6.1	0	0	0	0	0	0	0	0	0
ENSG00000255621	RP11-377D9.3	0	1	0	1	1	2	0	1	0
ENSG00000255622	PCDHB17	0	0	7	5	0	1	0	0	0
ENSG00000255624	RP11-564D11.3	11	24	33	65	18	20	27	31	31
ENSG00000255627	RP11-547L9.1	0	0	0	0	0	0	0	0	0
ENSG00000255628	RP11-313F23.3	0	0	0	0	0	0	0	0	0
ENSG00000255629	RP11-196H14.3	0	0	0	0	0	0	0	0	2
ENSG00000255633	MTRNR2L9	0	3	6	12	4	1	0	0	0
ENSG00000255637	AC109992.1	0	0	0	0	0	0	0	0	0
ENSG00000255639	RP11-234B24.6	0	0	0	9	0	0	0	0	0
ENSG00000255641	NKG2-E	7	0	0	7	0	0	0	3	7
ENSG00000255642	PABPC1P4	0	0	2	0	61	87	0	0	1
ENSG00000255644	RP11-59N23.1	0	0	0	1	0	0	0	0	0
ENSG00000255647	AC093510.1	0	1	0	0	0	0	2	0	0
ENSG00000255648	RP11-361I14.2	0	0	0	0	0	0	0	0	0
ENSG00000255649	RP11-502N13.2	0	0	0	0	0	0	0	0	0
ENSG00000255650	FAM222A-AS1	6	3	0	0	4	1	0	4	0
ENSG00000255651	RP11-466C23.4	1	2	0	0	0	1	0	0	0
ENSG00000255652	RP11-313F23.4	0	0	0	0	0	0	0	0	0
ENSG00000255653	RP11-60C6.3	1	0	0	0	0	0	0	0	0
ENSG00000255655	RP11-256L11.3	0	0	3	0	2	3	0	0	0
ENSG00000255660	RERG-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255663	RP11-212D19.4	2	6	2	0	2	0	0	0	0
ENSG00000255664	ARL6IP1P1	0	0	0	0	0	0	0	0	0
ENSG00000255666	RP11-867G2.6	0	0	0	0	0	0	0	0	0
ENSG00000255669	RP11-885B4.2	0	0	1	0	0	0	0	0	0
ENSG00000255670	RP11-253I19.3	1	0	0	0	1	0	0	0	0
ENSG00000255671	RP11-283I3.1	0	0	0	0	0	0	0	0	0
ENSG00000255672	RP11-45F15.2	0	0	0	0	0	0	0	0	0
ENSG00000255674	AC013718.1	0	0	0	0	0	0	0	0	0
ENSG00000255679	JRKL-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255680	RP11-732A19.9	0	0	0	0	18	8	0	0	0
ENSG00000255681	AC084125.1	0	0	0	0	0	0	0	0	0
ENSG00000255686	RP11-227B21.2	0	0	0	0	0	0	0	0	0
ENSG00000255689	RP11-136I14.5	0	0	0	0	0	0	0	0	0
ENSG00000255690	AC005013.1	0	0	391	280	0	0	0	0	0
ENSG00000255692	RP1-127H14.3	0	0	0	0	0	0	0	0	0
ENSG00000255693	RP11-766N7.3	0	0	0	1	0	0	0	0	0
ENSG00000255700	APOOP3	0	0	0	0	0	0	0	0	0
ENSG00000255701	AC090953.1	0	0	0	0	0	0	0	0	0
ENSG00000255703	RP11-46H11.2	0	0	0	0	0	0	0	0	0
ENSG00000255704	RP11-292I17.1	0	0	0	0	0	0	0	0	0
ENSG00000255710	RP11-667M19.9	7	4	7	4	0	4	0	0	0
ENSG00000255713	OR4D2	0	0	0	0	0	0	0	0	0
ENSG00000255714	RP11-121J20.1	0	0	0	0	0	0	0	0	0
ENSG00000255717	SNHG1	2234	1842	824	818	988	712	2132	2429	2407
ENSG00000255723	RP11-529H2.2	0	0	0	0	0	0	0	0	1
ENSG00000255725	RP11-443N24.1	0	0	0	0	2	1	0	0	0
ENSG00000255726	XXbac-BPG299F13.15	0	0	0	0	0	0	0	0	0
ENSG00000255727	RP11-508P1.2	0	0	0	0	0	0	0	0	0
ENSG00000255729	AC005618.1	0	0	0	0	0	0	34	25	30
ENSG00000255730	CTC-435M10.3	0	0	0	0	0	0	0	1	0
ENSG00000255733	IFNG-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255734	HNRNPABP1	0	0	0	1	0	0	0	0	0
ENSG00000255735	AC110619.1	0	1	2	3	0	0	2	1	0
ENSG00000255737	AGAP2-AS1	589	509	258	262	447	379	213	239	205
ENSG00000255740	RP11-239A17.1	0	0	0	0	0	0	0	0	0
ENSG00000255741	RP11-757G1.5	0	0	0	0	0	0	0	0	0
ENSG00000255743	AL360078.1	0	0	0	0	0	0	0	0	0
ENSG00000255745	RP11-625L16.1	0	0	0	0	0	0	0	0	0
ENSG00000255746	RP11-283I3.4	0	0	0	0	0	0	0	0	0
ENSG00000255748	AC226150.4	0	0	0	0	0	0	0	0	0
ENSG00000255749	GNAI2P1	0	0	0	0	0	0	0	0	0
ENSG00000255750	RP11-283G6.5	1	0	7	8	0	2	0	0	0
ENSG00000255752	AL451105.1	0	0	0	0	0	0	0	0	0
ENSG00000255753	RP11-22B23.2	0	0	0	0	0	0	0	0	0
ENSG00000255757	RP11-749H20.3	0	0	0	0	0	0	0	0	0
ENSG00000255760	RP11-428G5.5	0	0	0	0	0	0	0	0	0
ENSG00000255763	MRPS18CP4	0	0	0	0	0	0	0	0	0
ENSG00000255767	RP13-512J5.1	5	0	0	0	0	0	0	0	0
ENSG00000255769	RP11-152F13.3	57	78	77	53	84	90	85	113	88
ENSG00000255772	GS1-410F4.4	0	0	0	0	0	0	0	0	0
ENSG00000255774	AP000439.3	0	0	0	0	0	0	0	0	0
ENSG00000255775	RP3-454B23.1	0	0	0	0	0	0	0	0	0
ENSG00000255776	RP11-436I9.3	0	0	0	0	0	0	0	0	0
ENSG00000255778	RP4-765H13.1	0	0	0	0	0	0	0	0	0
ENSG00000255780	RP11-1029F8.1	0	0	0	0	0	0	0	0	0
ENSG00000255782	Z83840.1	23	0	55	70	0	21	19	25	0
ENSG00000255783	AC018692.3	0	0	0	0	0	0	0	0	0
ENSG00000255786	RP11-809N8.6	0	0	0	0	0	0	0	0	0
ENSG00000255790	RP11-711K1.7	0	0	0	0	0	0	0	0	0
ENSG00000255794	RMST	0	0	0	0	0	0	0	0	0
ENSG00000255798	RP11-817J15.3	0	1	0	0	0	0	0	0	0
ENSG00000255800	OR13C5	0	0	0	0	0	0	0	0	0
ENSG00000255801	RP11-561P12.5	0	0	0	0	0	0	0	0	0
ENSG00000255804	OR6J1	0	0	0	0	0	0	0	1	0
ENSG00000255807	PTP4A1P2	0	0	0	0	0	0	0	1	0
ENSG00000255808	RP11-31L22.3	0	0	0	0	0	0	0	0	0
ENSG00000255811	RP1-34M23.5	0	1	0	0	0	1	0	0	0
ENSG00000255813	AL162497.1	2	10	0	0	63	11	0	0	0
ENSG00000255814	RP11-357K6.2	0	0	0	0	0	0	0	0	0
ENSG00000255815	KRT8P11	1	1	0	0	0	0	0	0	2
ENSG00000255817	RP11-196H14.4	0	0	0	0	0	0	0	0	0
ENSG00000255819	KLRC4-KLRK1	0	2	3	0	0	0	0	0	0
ENSG00000255823	MTRNR2L8	1	1	2	6	1	2	0	1	0
ENSG00000255824	AL590369.1	8	20	223	156	52	13	1480	1491	1441
ENSG00000255825	RP5-1154L15.1	0	0	0	0	0	0	0	0	0
ENSG00000255829	RP11-20D14.3	0	0	0	0	0	0	0	0	0
ENSG00000255830	RP11-385N17.3	0	0	0	0	0	0	0	0	0
ENSG00000255831	AL139385.1	52	69	54	46	91	77	26	31	18
ENSG00000255833	TIFAB	0	0	0	0	0	0	0	0	0
ENSG00000255835	RP4-559A3.7	5	2	9	0	1	3	12	13	19
ENSG00000255836	RP11-157G21.2	0	0	16	10	14	6	0	0	0
ENSG00000255837	TAS2R20	7	5	8	8	10	10	4	2	6
ENSG00000255838	RP11-753B7.2	0	0	0	0	0	0	0	0	0
ENSG00000255839	RP11-338K17.8	0	0	0	0	0	0	0	0	0
ENSG00000255840	AC022555.1	0	0	0	0	0	0	0	0	0
ENSG00000255843	AP000593.7	0	0	0	0	0	0	1	1	0
ENSG00000255845	RP11-804A23.1	0	0	0	0	0	0	0	0	0
ENSG00000255847	RP11-167N4.2	0	1	0	2	0	0	0	1	1
ENSG00000255850	TMEM5-AS1	0	0	0	0	0	1	0	0	0
ENSG00000255851	AC061975.9	0	0	0	0	0	0	0	0	0
ENSG00000255853	RP11-407A16.1	0	0	0	0	0	0	0	0	0
ENSG00000255854	PPIAL4B	0	0	0	0	0	0	0	0	0
ENSG00000255855	RP11-735A19.2	0	0	0	0	0	0	0	0	0
ENSG00000255856	RP11-87C12.5	3	1	7	4	4	6	0	0	0
ENSG00000255857	PXN-AS1	63	58	29	40	16	9	86	101	85
ENSG00000255858	RP11-612B6.1	0	0	0	0	0	0	0	0	0
ENSG00000255860	RP11-807H22.6	0	0	0	0	0	0	0	3	2
ENSG00000255863	AC073610.5	18	43	7	10	21	24	0	0	0
ENSG00000255864	RP11-444D3.1	0	0	0	0	0	0	0	0	0
ENSG00000255866	RP11-221N13.2	0	0	0	0	0	1	0	0	0
ENSG00000255867	DENND5B-AS1	0	1	0	0	0	0	0	3	5
ENSG00000255870	RP11-667M19.5	0	0	0	0	0	0	0	0	0
ENSG00000255871	RP11-69C13.1	0	0	3	1	0	0	0	0	0
ENSG00000255872	RP11-613M10.9	0	2	0	0	0	0	0	0	0
ENSG00000255874	LINC00346	32	43	26	20	0	0	12	18	13
ENSG00000255875	CTD-2102P23.1	0	0	0	0	0	0	0	0	0
ENSG00000255882	RP11-290C10.1	0	0	0	0	0	0	0	0	0
ENSG00000255883	AC099522.2	0	0	0	0	0	0	0	0	0
ENSG00000255885	RP11-815D16.1	0	0	0	0	0	0	0	0	0
ENSG00000255886	RP11-196H14.2	0	0	0	0	0	0	0	0	0
ENSG00000255892	RP11-459D22.2	0	0	0	0	0	1	0	0	0
ENSG00000255893	RP11-685N10.1	9	7	60	56	6	4	3	4	7
ENSG00000255899	XXbac-BPG299F13.16	0	0	0	0	0	0	0	0	0
ENSG00000255900	RP11-407A16.8	0	0	0	0	0	0	0	0	0
ENSG00000255902	AP001062.1	0	0	6	0	4	5	0	0	0
ENSG00000255903	RP11-136I14.4	0	0	0	0	0	0	0	0	0
ENSG00000255905	AL391319.1	0	0	0	0	0	0	0	0	0
ENSG00000255909	RP11-841C19.3	0	0	0	0	1	0	0	0	0
ENSG00000255910	RP11-405A12.2	6	2	13	11	0	0	1	1	0
ENSG00000255915	AC113134.1	0	0	0	0	0	0	0	0	0
ENSG00000255916	RP13-895J2.7	0	0	0	0	0	1	1	1	3
ENSG00000255919	AC226150.3	0	0	0	0	0	0	0	0	0
ENSG00000255920	CCND2-AS2	0	0	0	0	1	1	0	0	0
ENSG00000255921	RP11-662I13.2	0	0	0	0	0	0	0	0	0
ENSG00000255923	RP11-983C2.1	0	0	0	0	0	0	0	0	0
ENSG00000255927	AC005000.1	0	0	0	0	0	0	0	0	0
ENSG00000255928	RP11-456I15.2	0	0	0	0	0	0	0	0	0
ENSG00000255929	RP11-867G2.8	0	2	0	0	0	0	0	0	0
ENSG00000255931	RP11-286N22.10	0	0	0	0	0	0	0	0	0
ENSG00000255933	RP11-495K9.5	0	0	0	0	0	0	1	1	0
ENSG00000255944	RP11-407A16.4	0	0	0	0	0	0	0	0	0
ENSG00000255945	RP11-351O2.1	0	0	0	0	0	0	0	0	0
ENSG00000255946	RP11-173P15.7	0	0	0	1	0	1	0	0	0
ENSG00000255947	RP11-855O10.3	0	0	0	0	0	0	0	0	0
ENSG00000255949	AP003419.16	0	0	1	0	0	0	0	0	0
ENSG00000255951	RP11-967K21.2	0	0	0	0	0	0	0	0	0
ENSG00000255958	RP11-656E20.5	0	0	0	0	0	0	0	0	0
ENSG00000255959	RP11-804A23.2	0	0	0	0	0	0	2	0	2
ENSG00000255960	RP11-459D22.1	0	0	1	2	11	12	0	0	0
ENSG00000255963	PPIAL4A	0	0	0	0	0	0	0	0	0
ENSG00000255964	RP11-69M1.3	0	0	0	0	0	0	0	0	0
ENSG00000255965	RP11-408I18.9	0	0	0	0	0	0	0	0	0
ENSG00000255966	RP5-940J5.3	1	2	0	0	1	0	1	0	2
ENSG00000255967	RP11-438L7.3	0	0	0	0	0	0	0	0	0
ENSG00000255968	RP11-513G19.1	0	0	0	0	0	0	0	0	0
ENSG00000255970	RP11-43N5.1	1	0	0	0	0	0	0	0	0
ENSG00000255972	RP11-324E6.8	0	0	0	0	0	0	0	0	0
ENSG00000255973	RP11-592H6.3	0	0	0	0	0	0	0	0	0
ENSG00000255974	CYP2A6	0	0	0	0	0	0	0	0	0
ENSG00000255976	RAB11AP2	0	0	0	0	0	0	0	0	0
ENSG00000255977	RP11-444J21.2	0	0	0	0	0	0	0	0	0
ENSG00000255980	AP000439.1	0	0	0	0	0	0	0	2	1
ENSG00000255982	NXPE2P1	0	0	0	0	0	0	0	0	0
ENSG00000255983	RP11-1038A11.1	0	0	0	0	0	0	0	0	0
ENSG00000255986	MT1JP	0	0	0	1	0	0	0	0	0
ENSG00000255987	RP11-1094M14.4	0	0	0	0	0	0	0	0	0
ENSG00000255988	TUBB4BP1	0	0	0	0	0	0	0	0	0
ENSG00000255989	RP11-711M9.1	5	2	5	5	5	9	11	12	4
ENSG00000255990	AC034102.1	0	0	0	0	360	0	0	0	0
ENSG00000255991	RP11-242C24.2	0	0	0	0	0	0	0	0	0
ENSG00000255992	RP11-417L19.4	5	4	1	1	0	2	3	2	0
ENSG00000255993	PSMC1P9	2	3	6	9	1	2	0	0	0
ENSG00000255994	CCDC177	2	0	1	0	0	0	0	0	0
ENSG00000255995	HPRTP4	0	0	0	0	0	0	0	0	0
ENSG00000255996	RP11-429A20.2	0	0	0	0	0	0	0	0	0
ENSG00000255998	RP11-407A16.7	0	0	0	0	0	0	0	0	0
ENSG00000256001	RP11-575F12.2	0	0	0	0	0	0	0	0	0
ENSG00000256004	RP11-20D14.4	0	0	0	0	0	0	0	0	0
ENSG00000256005	AC093734.1	0	0	0	0	0	0	50	32	0
ENSG00000256006	AC084117.3	3	1	0	1	0	3	0	0	0
ENSG00000256007	ARAP1-AS1	0	1	0	0	0	0	0	0	0
ENSG00000256008	RP11-728G15.1	0	0	0	0	0	0	0	1	0
ENSG00000256011	RP11-392P7.7	0	0	0	0	0	0	0	0	0
ENSG00000256013	RP11-27M24.1	0	0	0	0	0	0	0	0	0
ENSG00000256014	AL031390.1	0	0	0	0	0	0	0	0	0
ENSG00000256018	HIST1H3G	3	4	18	10	2	0	7	11	14
ENSG00000256019	TAS2R63P	0	1	0	2	0	0	0	0	0
ENSG00000256020	RP5-1154L15.2	0	0	0	0	0	0	0	0	0
ENSG00000256021	TCEB1P31	0	0	0	0	0	0	0	0	2
ENSG00000256022	RP11-526P6.1	0	0	0	0	0	0	0	0	0
ENSG00000256025	CACNA1C-AS4	0	0	0	0	0	0	0	0	0
ENSG00000256028	RP11-197N18.2	81	47	61	59	51	3	137	140	120
ENSG00000256029	RP11-190A12.7	0	0	1	1	0	0	0	0	2
ENSG00000256030	CBX3P4	1	0	0	2	0	0	0	1	0
ENSG00000256031	RP11-364C11.3	0	0	0	0	0	0	0	0	0
ENSG00000256034	RP11-707G14.1	5	5	0	0	3	3	0	0	0
ENSG00000256035	AP000619.6	0	0	0	0	0	0	0	0	0
ENSG00000256037	MRPL40P1	0	0	2	0	1	1	0	0	0
ENSG00000256039	RP11-291B21.2	0	0	0	0	1	0	0	0	0
ENSG00000256040	PAPPA-AS1	3	1	2	1	0	0	24	0	15
ENSG00000256041	RP11-959F10.4	0	0	0	0	0	0	0	0	0
ENSG00000256043	CTSO	233	311	165	154	117	95	29	32	47
ENSG00000256044	RP11-324E6.4	0	0	0	0	0	0	0	0	0
ENSG00000256045	MTRNR2L10	0	0	0	0	0	0	0	0	0
ENSG00000256049	PADI6	0	0	0	0	0	1	0	0	0
ENSG00000256050	RP11-982M15.6	0	0	3	4	1	2	20	17	23
ENSG00000256053	APOPT1	501	438	485	487	662	516	477	642	574
ENSG00000256056	RP11-709A23.2	0	1	0	0	0	0	0	0	0
ENSG00000256060	TRAPPC2P1	117	147	62	38	84	91	84	116	98
ENSG00000256061	DYX1C1	51	50	5	7	126	106	28	11	26
ENSG00000256064	RP11-117L5.4	0	0	0	0	0	0	0	0	0
ENSG00000256066	AC013269.1	0	0	0	0	0	0	0	0	0
ENSG00000256069	A2MP1	0	0	0	0	0	0	25	28	22
ENSG00000256070	RP11-56H16.1	0	0	0	0	0	0	0	0	0
ENSG00000256071	RP11-465L8.1	0	0	0	0	0	0	0	0	0
ENSG00000256072	RP11-335I12.2	0	0	0	0	0	0	0	0	0
ENSG00000256073	C21orf119	62	75	102	84	50	36	17	10	13
ENSG00000256075	RP11-81H14.3	0	0	0	0	0	0	0	0	0
ENSG00000256077	RP11-335O4.1	0	0	0	0	0	0	0	0	0
ENSG00000256079	RP11-318G8.2	0	0	0	0	0	0	0	0	0
ENSG00000256081	AE000658.25	0	0	0	1	0	0	0	0	0
ENSG00000256083	RP11-366L20.3	0	0	0	0	0	0	0	0	0
ENSG00000256084	RP11-134N1.2	0	0	1	4	0	0	0	0	0
ENSG00000256085	RP11-337L12.1	0	0	0	0	0	0	0	0	0
ENSG00000256087	ZNF432	250	268	261	249	409	421	95	115	115
ENSG00000256091	RP11-627G1.1	0	0	0	0	0	0	1	0	0
ENSG00000256092	hsa-mir-8072	34	49	3	3	10	7	39	42	30
ENSG00000256093	RP11-158L12.2	0	0	0	0	0	0	0	0	0
ENSG00000256097	LINC00696	0	0	0	0	3	0	0	0	0
ENSG00000256098	RP11-691F15.1	0	0	0	0	0	0	0	0	0
ENSG00000256100	AP000721.4	0	0	0	0	0	0	0	0	1
ENSG00000256101	RP11-90D4.3	0	0	0	0	0	0	0	0	0
ENSG00000256103	RP1-96H9.5	0	0	0	0	0	0	0	0	0
ENSG00000256108	RP13-672B3.5	0	0	1	0	0	0	1	0	0
ENSG00000256115	RP11-319E16.1	0	0	0	0	0	0	0	0	0
ENSG00000256116	RP11-783K16.14	4	3	6	8	2	3	0	0	0
ENSG00000256120	RP11-778H2.1	0	0	0	0	0	0	0	0	0
ENSG00000256121	AC010296.1	0	0	0	0	0	0	0	0	0
ENSG00000256122	AC093334.1	0	0	0	0	0	0	0	0	0
ENSG00000256124	LINC01152	0	0	0	0	0	0	0	0	0
ENSG00000256125	RP5-944M2.4	0	0	0	0	0	0	0	0	0
ENSG00000256128	LINC00944	15	19	12	14	0	0	0	2	0
ENSG00000256134	RP11-674J14.3	0	0	0	0	0	0	0	2	0
ENSG00000256136	RP11-113C12.8	0	0	0	0	0	0	0	0	0
ENSG00000256137	RP11-174M13.2	0	0	0	0	0	0	0	0	0
ENSG00000256138	RP11-127B1.1	0	0	0	0	0	0	0	0	0
ENSG00000256139	RP11-968O1.5	0	0	0	0	0	1	1	1	1
ENSG00000256142	AL513327.1	0	0	0	0	0	0	0	0	3
ENSG00000256143	Z95704.5	0	0	3	3	6	4	8	0	0
ENSG00000256146	RP11-319E16.2	0	0	0	0	0	0	0	0	0
ENSG00000256148	RP11-809N8.5	0	0	1	0	0	0	0	0	0
ENSG00000256149	RP11-357K6.3	0	0	0	0	0	0	0	0	0
ENSG00000256150	RP11-885B4.1	0	0	0	0	0	0	0	0	0
ENSG00000256151	RP11-76C10.5	0	0	0	0	0	0	0	0	0
ENSG00000256152	RP11-463O12.3	1	0	3	4	2	0	0	0	0
ENSG00000256155	RP11-277P12.9	0	0	0	0	0	0	0	0	0
ENSG00000256157	RP11-80N2.2	0	0	0	0	0	0	0	0	0
ENSG00000256159	RP11-820K3.4	0	0	0	0	0	0	0	1	1
ENSG00000256162	SMLR1	0	0	0	0	0	0	0	1	0
ENSG00000256164	CCND2-AS1	0	0	0	0	4	4	0	0	0
ENSG00000256166	XXbac-BPG248L24.13	0	0	0	0	0	0	0	0	0
ENSG00000256167	ATF4P4	0	2	0	5	1	1	0	1	0
ENSG00000256171	GCSHP4	0	0	0	0	0	0	0	0	0
ENSG00000256172	RP11-473M14.3	0	0	0	0	0	0	0	0	0
ENSG00000256176	RP11-627K11.3	0	0	0	0	0	0	0	0	0
ENSG00000256178	AC004889.1	0	0	480	377	218	192	0	0	34
ENSG00000256181	AP000438.4	0	0	0	0	0	0	0	0	0
ENSG00000256182	AL590325.1	0	0	0	0	0	0	0	0	0
ENSG00000256185	RP11-612B6.2	3	0	4	1	1	4	0	0	0
ENSG00000256186	AL732372.1	0	0	0	0	0	0	0	0	0
ENSG00000256188	TAS2R30	2	2	2	0	1	0	2	0	0
